id,keyword,location,text,target,text_length,word_count,char_count,avg_word_length,punctuation_count,hashtag_count,uppercase_word_count,url_count
6524,hijacking,Baltimore/Nashville,ok racist cynically market hate hijacking mainstream symbolism,0,62,8,62,7.75,0,0,0,0
6525,hijacking,"Johannesburg,South Africa 🇿🇦",wont lie roodepoort hijacking different nigga need minute,0,57,8,57,7.125,0,0,0,0
6526,hijacking,India,davindersingh arrest caught redhanded terrorist tell deep wrought run kashmir com,1,81,11,81,7.363636363636363,0,0,0,0
6527,hijacking,,see closely china hijacking natural resource pakistan especial,0,62,8,62,7.75,0,0,0,0
6528,hijacking,"London, UK",new officialnihr hijacking antibodyinduced ctla lysosomal degradation safer,0,75,8,75,9.375,0,0,0,0
6529,hijacking,,cable haunt hundred million cable modem may vulnerable hijacking attack,1,71,10,71,7.1,0,0,0,0
6530,hijacking,European Union E U,boris johnson want merge dept international development foreign office would accelerate,0,87,11,87,7.909090909090909,0,0,0,0
6532,hijacking,,cable haunt unknown million broadcombased cable modem open hijacking,1,68,9,68,7.555555555555555,0,0,0,0
6533,hijacking,Bombay,thats called hijacking,0,22,3,22,7.333333333333333,0,0,0,0
6534,hijacking,"Punjab, Pakistan",think cyber security threat sim swapping probably doesnt come mind may even heard,0,81,13,81,6.230769230769231,0,0,0,0
6536,hijacking,,chipboard hijacking website probably one coolest find day journey space time music jam,0,86,13,86,6.615384615384615,0,0,0,0
6537,hijacking,,sounding idk saw hijacking zetsumerise key lancesyringe could think wa,0,70,10,70,7.0,0,0,0,0
6538,hijacking,,aug lahore th incident btw pakis found hijacking done toy pistol,1,64,11,64,5.818181818181818,0,0,0,0
6539,hijacking,"Kolkata, India",dysp davinder singh posted srinagar airport antihijacking unit suspended monday,1,79,10,79,7.9,0,0,0,0
6540,hijacking,Manila City,im hijacking account bois kei,0,29,5,29,5.8,0,0,0,0
6541,hijacking,Canterbury Cathedral,yes james left hijacking bushfire crisis push climate change hysteria agenda,0,76,11,76,6.909090909090909,0,0,0,0
6542,hijacking,,especially endorse hijacking giant biomech using fight mom who also biomech,0,75,11,75,6.818181818181818,0,0,0,0
6543,hijacking,INDONESIA,shoot bus window bus hijacking precisely graz rans leg render useless hostag,0,76,12,76,6.333333333333333,0,0,0,0
6544,hijacking,"London, England",hijacking burning people car since yesterday mowing people criminal,1,67,9,67,7.444444444444445,0,0,0,0
6545,hijacking,World wide,dll hijacking attack computerscience coding technology opengenus hourofcode,0,75,8,75,9.375,0,0,0,0
6547,hijacking,he / him,believe theyre saying lgbt community lgb community trans peo,0,60,9,60,6.666666666666667,0,0,0,0
6548,hijacking,Canterbury Cathedral,yes rita left yet jumping cause hijacking minority group order pu,0,65,11,65,5.909090909090909,0,0,0,0
6549,hijacking,"California, USA",hijacking grace amp defining according wisdom man leaf power god powerless heart testimon,0,89,13,89,6.846153846153846,0,0,0,0
6550,hijacking,"Kolkata, India",short urgent thread bcoz altif bukhari verge hijacking peace k,0,62,10,62,6.2,0,0,0,0
6551,hijacking,Lagos Nigeria,car hijacking,0,13,2,13,6.5,0,0,0,0
6552,hijacking,"California, USA",along w u treas dept taking people money manipulating stock market fed hija,0,75,13,75,5.769230769230769,0,0,0,0
6553,hijacking,,along w u treas dept taking people money manipulating stock market fed h,0,72,13,72,5.538461538461538,0,0,0,0
6554,hijacking,"Milwaukee, WI",st lie mistruths office he,0,26,5,26,5.2,0,0,0,0
6555,hijacking,🦶🏽ORLANDO_SOWETO 🦶🏽,safety first whatsapp,0,21,3,21,7.0,0,0,0,0
6556,hijacking,"Mumbai, India",sunday davinder singh posted strategic antihijacking team srinagar airport arrested along wit,1,93,12,93,7.75,0,0,0,0
6557,hijacking,"Oxford, England",allegedly killed civilian hijacking car left sp hijacking car doesnt make sense,1,79,12,79,6.583333333333333,0,0,0,0
6558,hostage,آداب,reminder take one second say love apologize talk right dont want,0,64,11,64,5.818181818181818,0,0,0,0
6559,hostage,"Santa Fe, New Mexico",u china cannot sign long term trade deal bury hatchet unless trump administration asks canada free comp,0,103,17,103,6.0588235294117645,0,0,0,0
6560,hostage,,sir every mafia common people hostage mafia competition trader,0,62,9,62,6.888888888888889,0,0,0,0
6561,hostage,新潟県三条市,listen danrell x smland hostage high music soundcloud,0,53,8,53,6.625,0,0,0,0
6562,hostage,In between a Home & a Homeland,hard dialogue hostage situation gun held head hrant dink bullet put,0,67,11,67,6.090909090909091,0,0,0,0
6563,hostage,"Durban, Occupied Azania",he holding csa hostage lolll,0,28,5,28,5.6,0,0,0,0
6564,hostage,"Centurion, South Africa",must affordable alternative eskom held hostage taken fool,0,57,8,57,7.125,0,0,0,0
6565,hostage,"Torbay, England",skip eu hostage payment,0,23,4,23,5.75,0,0,0,0
6566,hostage,,pervez musharraf said constitution piece paper thrown dustbin lahore high court,0,79,11,79,7.181818181818182,0,0,0,0
6567,hostage,,meghanandharry piersmorgan infiltration unsavoury element success clean job dev,0,79,9,79,8.777777777777779,0,0,0,0
6568,hostage,Africa🌏,security force nigeria working continuously return taken hostage boko haram family friend,1,89,12,89,7.416666666666667,0,0,0,0
6569,hostage,nmsu 🤠,see post bitch held hostage come save,0,37,7,37,5.285714285714286,0,0,0,0
6570,hostage,"Indiana, USA",entire doj fbi held hostage apple apple refuse cooperate investigation pensaco,0,78,11,78,7.090909090909091,0,0,0,0
6571,hostage,"Mumbai, India",whats jamia even protesting piece proof must watch tonight agenda hold campus hostage pr,0,88,14,88,6.285714285714286,0,0,0,0
6572,hostage,,iranian held hostage islamic republic iran terrorist father world terrorist,0,75,10,75,7.5,0,0,0,0
6573,hostage,"England, United Kingdom",statement unofira mahara kept zimbabwean hostage consecutive year,0,65,8,65,8.125,0,0,0,0
6574,hostage,hara’s forehead,january exactly one year ago marzieh hashemi taken hostage u government reuters sai,1,83,13,83,6.384615384615385,0,0,0,0
6575,hostage,In the clouds,holding hostage asks confused,0,29,4,29,7.25,0,0,0,0
6576,hostage,California & Nevada,funeral qasem soleimani cnn put woman air make direct threat president amp american,0,83,13,83,6.384615384615385,0,0,0,0
6577,hostage,Hiding in a red state,dems big tent room republican tiny rat nest room anyone different view,0,70,12,70,5.833333333333333,0,0,0,0
6578,hostage,Ethiopia,addressnigusu tilahun didnt mention government found student kidnapped men,0,74,9,74,8.222222222222221,0,0,0,0
6579,hostage,"North West, England",ever get home richard ratcliffes wife nazanin zaghariratcliffe prison iran since h,1,82,12,82,6.833333333333333,0,0,0,0
6580,hostage,,help im held hostage,0,20,4,20,5.0,0,0,0,0
6581,hostage,,like held hostage winter saving central heating,0,47,7,47,6.714285714285714,0,0,0,0
6582,hostage,jollibee,warm bed n blanket got held hostage,0,35,7,35,5.0,0,0,0,0
6583,hostage,Việt Nam,u stopped concert doesnt mean u stop planned collaboration next u ticket money held ov,0,86,15,86,5.733333333333333,0,0,0,0
6584,hostage,,homie reported bitch stolen hostage know,0,40,6,40,6.666666666666667,0,0,0,0
6585,hostage,Hiding in a red state,hour worker home state kansa found lost job boeings former ceo received mill,0,76,13,76,5.846153846153846,0,0,0,0
6586,hostage,"philadelphia, pa",bury mother losing teeth getting killed accidentally police held ho,0,67,10,67,6.7,0,0,0,0
6587,hostage,,cant set pc run dungeon im holding hostag,0,41,8,41,5.125,0,0,0,0
6588,hostage,"Cambridge, UK",yes suck cant format hostage secondary market say,0,49,8,49,6.125,0,0,0,0
6589,hostage,,funny liberal pretend western capitalism somehow authoritarian,0,62,7,62,8.857142857142858,0,0,0,0
6590,hostage,"Manchester, England",blink twice ur held hostage,0,27,5,27,5.4,0,0,0,0
6591,hostage,Hiding in a red state,absolutely exasperating infuriating listening flimsy term meddling used describe russian cyb,0,92,11,92,8.363636363636363,0,0,0,0
6592,hostage,Hiding in a red state,witch hunt little boy called impeachment rd person american history,0,67,10,67,6.7,0,0,0,0
6593,hostage,Hiding in a red state,campaign staffer helping keep track thank note shell help donate,0,64,10,64,6.4,0,0,0,0
6594,hostage,Hiding in a red state,third consecutive day weve come across koala desperate need rescue last venture forest,0,86,13,86,6.615384615384615,0,0,0,0
6595,hostage,"Taipei, Taiwan",better chance business community taken hostage get,0,50,7,50,7.142857142857143,0,0,0,0
6596,hostage,Hiding in a red state,bellingcat hiring data scientist fulltime via,0,45,6,45,7.5,0,0,0,0
6597,hostage,"London, England",eu citizen taken part pattern hostage diplomacy iranian state,0,61,9,61,6.777777777777778,0,0,0,0
6598,hostage,,u proxy rothschild banking cartel else could block iraq account u,0,65,11,65,5.909090909090909,0,0,0,0
6599,hostage,,u uk fullblown terrorist state holding journalist hostage,0,57,8,57,7.125,0,0,0,0
6600,hostage,"Esch-sur-Alzette, Luxembourg",new paper buytolet gentrification england urban superdiversity hostage process property w,0,89,11,89,8.090909090909092,0,0,0,0
6601,hostage,,hola read thread true appointed president obamas h,0,50,8,50,6.25,0,0,0,0
6602,hostage,,tch hostage freed said name kamui,0,33,6,33,5.5,0,0,0,0
6603,hostage,Earth,gov asked bond payment lhc denied gov hel,0,41,8,41,5.125,0,0,0,0
6604,hostage,he/him,able think amp actually go reason come amp vy transitioning wtf want dream like,0,79,14,79,5.642857142857143,0,0,0,0
6605,hostage,"Johannesburg, South Africa",chat boring sipho held hostage isnt grown as man free problem sipho wan,0,71,13,71,5.461538461538462,0,0,0,0
6606,hostage,"Addis Ababa, Ethiopia",addressnigusu tilahun didnt mention government found student kidnapped w,0,72,9,72,8.0,0,0,0,0
6608,hostage,,sad little man held hostage espstein,0,36,6,36,6.0,0,0,0,0
6609,hostage,,brazilian senator creator law abuse authority protects ba,0,57,8,57,7.125,0,0,0,0
6610,hostage,🕊OneNationUnderGod🇺🇸🦅🇺🇸,sad state america democrat congress support iranian terrorist started iran took u,0,81,12,81,6.75,0,0,0,0
6611,hostage,"Lagos, Nigeria",fact anthony joshua began boxing career time wilder turned pro older pro one belt scrambled f,0,93,16,93,5.8125,0,0,0,0
6612,hostage,Addis Ababa,sorry probably kind fallacy called redhiring cant miss hot public issue,0,71,11,71,6.454545454545454,0,0,0,0
6613,hostage,"Sonora, México",blink twice held hostage makwe,0,30,5,30,6.0,0,0,0,0
6614,hostage,"London, England",comparing hostage taker dembi dolo,0,34,5,34,6.8,0,0,0,0
6615,hostage,,true alp also hostage many denialist force vested interes,0,57,9,57,6.333333333333333,0,0,0,0
6616,hostage,"San Antonio,Texas",nowplaying hostage ft joey vantes k,0,35,6,35,5.833333333333333,0,0,0,0
6618,hostage,pompaja,jealous holding enemy hostage cozz,0,34,5,34,6.8,0,0,0,0
6619,hostage,Kattegat,newtown poll showed wide public support expanding gun legislation obamas bill fell five vote short,0,98,15,98,6.533333333333333,0,0,0,0
6620,hostage,Istanbul,slaughtering journalist kidnapping holding prime minister hostage detaining prince rit,0,86,10,86,8.6,0,0,0,0
6621,hostage,Istanbul,slaughtering journalist kidnapping holding prime minister hostage detaining prin,0,80,9,80,8.88888888888889,0,0,0,0
6622,hostage,"Sedona, AZ",ctmagazine rt fraustinmurphy story earlier quote pastor used hostage,0,68,9,68,7.555555555555555,0,0,0,0
6623,hostage,"Sedona, AZ",ctmagazine never discouraged condition one find hand g,0,54,8,54,6.75,0,0,0,0
6624,hostage,"Sedona, AZ",ctmagazine nigerian pastor kidnapped boko haram last week hostage video lawan andimi,1,84,12,84,7.0,0,0,0,0
6625,hostage,Hiding in a red state,approximately percent tariff cost fallen onto american new research show,0,72,10,72,7.2,0,0,0,0
6626,hostage,Hiding in a red state,trump want take away health care writes doesnt want see elec,0,60,11,60,5.454545454545454,0,0,0,0
6627,hostage,Mooresboro,short thread biggest enemy let take look past yr iran hostage crisis jimmy c,0,76,14,76,5.428571428571429,0,0,0,0
6628,hostage,"Surajpur, India",thousand pakistani hindu refugee dalits tribals satate rajasthan k,0,66,9,66,7.333333333333333,0,0,0,0
6629,hostage,7th ring of Hades pa.,let see dumb news agency seems obtuse terrorist continuo,0,56,9,56,6.222222222222222,0,0,0,0
6630,hostage,,comment iraqi decrying iranian u interference affair many year time han,0,71,11,71,6.454545454545454,0,0,0,0
6631,hostage,..RSA..,every year actor get snubbedfor every one black actor snubbed white actor snubbedthey dont compl,0,96,15,96,6.4,0,0,0,0
6632,hostage,"California, USA",state department employee taken hostage thought ruling class hated america,0,74,10,74,7.4,0,0,0,0
6633,hostage,Barcelona,catalan meps puigdemont arriving european parliament strasbourg spanish justice,0,79,9,79,8.777777777777779,0,0,0,0
6634,hostages,Illinois,watch might next hostage desperate islamic regime anything according reuters two canadian,0,89,12,89,7.416666666666667,0,0,0,0
6635,hostages,"Addis Ababa, Ethiopia",abductor made several hostage contact parent let know alive meanw,1,65,10,65,6.5,0,0,0,0
6636,hostages,,know find really terrifying reminds isi promo vid parade,0,56,9,56,6.222222222222222,0,0,0,0
6637,hostages,"Dallas, TX",world iranian hostage terrorist regime thug occupied country iran around yr ago w,0,81,13,81,6.230769230769231,0,0,0,0
6638,hostages,,amanpours guest woman climbed american embassy wall took american hostage sa,0,76,11,76,6.909090909090909,0,0,0,0
6639,hostages,Ethiopia,early december student fleeing violence campus kidnapped aboard bus,1,67,9,67,7.444444444444445,0,0,0,0
6640,hostages,Addis Ababa,hour later whereabouts supposedly freed student havent revealed none family r,1,77,11,77,7.0,0,0,0,0
6641,hostages,Newsletter 👉,reason sleep deprivation used torture technique hostage captured much effe,0,74,10,74,7.4,0,0,0,0
6642,hostages,,watch hostage series netflix session best session somewhat best learned one thing hebrew w,0,90,14,90,6.428571428571429,0,0,0,0
6643,hostages,,homebrew bounty hunter coworkers went witch quarter help save,0,61,9,61,6.777777777777778,0,0,0,0
6644,hostages,,citizen never captive popular iranian actor admits truth iran nation,0,68,10,68,6.8,0,0,0,0
6645,hostages,"Addis Ababa, Ethiopia",hour later whereabouts supposedly freed student havent revealed none family,1,75,10,75,7.5,0,0,0,0
6646,hostages,,china dictatorship seized two canadian hostage year ago trudeau done nothing iran dictatorship,0,94,13,94,7.230769230769231,0,0,0,0
6647,hostages,"Washington, USA",lol gotta love president truly voice forced hostage american peop,0,65,10,65,6.5,0,0,0,0
6648,hostages,Lonestar State,nancy pelosi liar protest iran specific segment iranian society iranian nativ,0,77,11,77,7.0,0,0,0,0
6649,hostages,"San Antonio, TX",master system monday choplifter sega pilot went behind enemy line order rescue hostage prisoner,1,95,14,95,6.785714285714286,0,0,0,0
6650,hostages,Texas,american hostage radical democrat party need wake rt video iran police shoot,0,76,12,76,6.333333333333333,0,0,0,0
6651,hostages,,seems metrorails hostage stop go train hour,0,43,7,43,6.142857142857143,0,0,0,0
6652,hostages,"Addis Ababa, Ethiopia",early december student fleeing violence campus kidnapped aboard,1,63,8,63,7.875,0,0,0,0
6653,hostages,,obama didnt trade bullion hostage reagan traded gun hostage,0,59,9,59,6.555555555555555,0,0,0,0
6654,hostages,,watch might next hostage desperate islamic regime anything according reuters two ca,0,83,12,83,6.916666666666667,0,0,0,0
6655,hostages,at home in England 🇬🇧🇬🇧,people iran hostage long wanting fre,0,36,6,36,6.0,0,0,0,0
6656,hostages,"Harare, Zimbabwe",humble submission rsa amp zw hostage hardleft,0,45,7,45,6.428571428571429,0,0,0,0
6657,hostages,PCH,like said another post trump transformed u government big business grifting company trum,0,88,13,88,6.769230769230769,0,0,0,0
6658,hostages,,lord please protect seminarian taken hostage nigeria praying none killed th,1,75,11,75,6.818181818181818,0,0,0,0
6659,hostages,,world facing worst type crime humanity committed mullah mafia supprted democrat islam,0,85,12,85,7.083333333333333,0,0,0,0
6660,hostages,"Cardiff, Wales",iran warns uk new mistake ambassador arrest hope iran choose diplomacy move forward pea,0,87,14,87,6.214285714285714,0,0,0,0
6661,hostages,London,expected undoubtedly care hostage world sick woman,0,50,7,50,7.142857142857143,0,0,0,0
6662,hostages,"Kamloops, British Columbia",great exchange return respective economic hostage cdnpoli china,0,63,8,63,7.875,0,0,0,0
6663,hostages,,bombshell told ignoramus iran saved trump warthis guy convinced barrieobama g,0,77,11,77,7.0,0,0,0,0
6664,hostages,"Kamloops, British Columbia",great respective economic hostage side kovrig spavor wanzhou,0,60,8,60,7.5,0,0,0,0
6665,hostages,Oslo,iranprotests taraneh alidoosti iran famous actress writes instagram page w million follower,0,91,12,91,7.583333333333333,0,0,0,0
6666,hostages,,since took hostage forgive naivety took strong republican like trump rea,0,72,11,72,6.545454545454546,0,0,0,0
6667,hostages,,would need two plane pick four hostage two air fo,0,49,10,49,4.9,0,0,0,0
6668,hostages,,modern day piracy sea includes pirate stealing hostage pirate still thriving business,0,85,12,85,7.083333333333333,0,0,0,0
6669,hostages,"California, USA",b sent regime right around time five american hostagesprisoners freed iranian regi,0,82,12,82,6.833333333333333,0,0,0,0
6670,hostages,,trump brought many hostage home course cnn chooses tell story,0,61,10,61,6.1,0,0,0,0
6671,hostages,,cnn aired iranian propaganda accusing america terrorist action guest spokeswoman islamic revolutiona,0,100,12,100,8.333333333333334,0,0,0,0
6672,hostages,,woman masoumeh ebtekar said problem killing american hostage iran,0,65,9,65,7.222222222222222,0,0,0,0
6673,hostages,,unless told truth like dont know detail personally think sander misc,0,68,11,68,6.181818181818182,0,0,0,0
6674,hostages,,unless like case iran hostage released obamasoetoro dropped cash delivere,0,73,10,73,7.3,0,0,0,0
6675,hostages,BFN,im trying understand stranger admit purpose h,0,45,7,45,6.428571428571429,0,0,0,0
6676,hostages,,taraneh alidoosti one iran mostfamous actress posted picture black square instagram caption,0,91,12,91,7.583333333333333,0,0,0,0
6677,hostages,US of A,isnt trudeaus job get hostage freed trump kind busy american,0,60,10,60,6.0,0,0,0,0
6678,hostages,Egypt,many people live hostage past past platform jump future sofa relax,0,66,11,66,6.0,0,0,0,0
6679,hostages,,bet watching peanut farmer trying gain release,0,46,7,46,6.571428571428571,0,0,0,0
6680,hostages,,mm nobody marriage royal still good enough blackmailing entire,0,62,9,62,6.888888888888889,0,0,0,0
6681,hostages,,wrong iran pay u embassy amp th,0,31,7,31,4.428571428571429,0,0,0,0
6682,hostages,"Isanti, MN",dumb hell selfish narcissistic care whats good,0,46,7,46,6.571428571428571,0,0,0,0
6683,hostages,,maam could please release hostage,0,33,5,33,6.6,0,0,0,0
6684,hostages,,give big salami shoot hostage,0,29,5,29,5.8,0,0,0,0
6686,hostages,"England, United Kingdom",young baby taken away nursing mom hostage rest life babykillers souleaters,1,74,11,74,6.7272727272727275,0,0,0,0
6687,hostages,"Dublin City, Ireland",colourised footage british path film guerilla warfare ireland show treatment hostage,1,84,11,84,7.636363636363637,0,0,0,0
6688,hostages,💌,rationale people stupid terrorist tied bin laden amp complicit kidnapping,0,73,10,73,7.3,0,0,0,0
6689,hostages,,democrat trump started war iran iran took american hostage carter year tortured,0,79,12,79,6.583333333333333,0,0,0,0
6690,hostages,Somewhere in the Universe,hard imagine hostage ever fainted situation,0,43,6,43,7.166666666666667,0,0,0,0
6691,hostages,,islamic state nigeria beheads christian hostage growing series event need international attenti,0,95,12,95,7.916666666666667,0,0,0,0
6692,hostages,,past heavy investment international enterprise enriched china ccp lie chinese steal achie,0,89,12,89,7.416666666666667,0,0,0,0
6693,hostages,,world facing worst type crime humanity committed mullah mafia supprted democrat,0,79,11,79,7.181818181818182,0,0,0,0
6694,hostages,,god literally invited masoumeh ebtekar wanted kill american hostage iran vp iran,0,80,12,80,6.666666666666667,0,0,0,0
6695,hurricane,"Nassau, Bahamas",pm hurricane clean may require intl contractor,0,46,7,46,6.571428571428571,0,0,0,0
6696,hurricane,,ocean temperature hit record high rate global warming accelerates,1,65,9,65,7.222222222222222,0,0,0,0
6697,hurricane,Scotland,double act hurricane hawser morning rob,0,39,6,39,6.5,0,0,0,0
6698,hurricane,"Nassau, Bahamas",pm investment process simplified hurricane ravaged area,0,55,7,55,7.857142857142857,0,0,0,0
6699,hurricane,The sky under the sea,keep cool around inside im hurricane,0,36,6,36,6.0,0,0,0,0
6700,hurricane,karen ♡s jisung & cheol,hi carat well giving away limited woncheol photocards dday team labas team concert doesnt matter,0,96,15,96,6.4,0,0,0,0
6701,hurricane,"Wrocław, Polska",im curious many retweets get spread vya like hurricane first retweets get vya let,0,81,14,81,5.785714285714286,0,0,0,0
6702,hurricane,Fairlie small Clyde village,know people bute called brandanes saint brendan navigator visited island may,0,76,11,76,6.909090909090909,0,0,0,0
6703,hurricane,"Denver, CO",wow grew ft lauderdale time saw anything like hurricane hit,0,59,10,59,5.9,0,0,0,0
6704,hurricane,"Isle of Bute, Scotland, UK.",know people bute called brandanes saint brendan navigator visited isla,0,70,10,70,7.0,0,0,0,0
6705,hurricane,,trump say imminent threat wasnt trump said alabama path hurricane dorian,0,72,11,72,6.545454545454546,0,0,0,0
6707,hurricane,London and Cymru,good slept hurricane opened front door following morning wondered w,0,67,10,67,6.7,0,0,0,0
6708,hurricane,New Zealand,powerful north atlantic windstorm violent hurricaneforce wind major wave smashing huge cliff th,1,95,13,95,7.3076923076923075,0,0,0,0
6709,hurricane,"Dublin, Ireland",reason excited part translation fernanda melchors hurricane season coming,0,73,9,73,8.11111111111111,0,0,0,0
6710,hurricane,"Niceville, FL",racist like puerto rico he withheld million still allocate,0,58,9,58,6.444444444444445,0,0,0,0
6711,hurricane,,new wake horowitz fisa report william barr amp chris wray agree future unlike launch crossf,0,91,15,91,6.066666666666666,0,0,0,0
6712,hurricane,,public art protest art resistance puerto rico hurricane veranodel,1,65,9,65,7.222222222222222,0,0,0,0
6713,hurricane,,first hurricane earthquake disaster capitalism function cultural sector,0,71,8,71,8.875,0,0,0,0
6714,hurricane,blue idiot ball 🌎,quick reminder puerto rico also waiting year billion federal hurricane relief fun,0,81,12,81,6.75,0,0,0,0
6715,hurricane,,onthisday squadron undertakes raf last sortie hawker hurricane find,0,67,9,67,7.444444444444445,0,0,0,0
6716,hurricane,"Zagreb, Croatia",hurricane party lmaoooooooooo,0,29,3,29,9.666666666666666,0,0,0,0
6717,hurricane,United Kingdom,usa given vulnerability puertoricos electric grid hurricane maria edf say urge,1,78,11,78,7.090909090909091,0,0,0,0
6718,hurricane,"Kwa-Zulu Natal, South Africa",want vaylatoken trending world vya need get spread faster hurricane let wann,0,76,12,76,6.333333333333333,0,0,0,0
6719,hurricane,"Bury, UK",hurricane simmer quietly patiently duty dungeness purple service today nice relaxed feel,0,88,12,88,7.333333333333333,0,0,0,0
6720,hurricane,,hurricane harvey america favor finished guy every single player pa,0,66,10,66,6.6,0,0,0,0
6721,hurricane,Brussels oder so,picture hurricane festival,0,26,3,26,8.666666666666666,0,0,0,0
6722,hurricane,,got really nice care package he truth thank,0,43,8,43,5.375,0,0,0,0
6723,hurricane,"Vancouver, Canada",love outlander dont miss fivestar timetravel adventure eye hurricane amwriting ian roman,0,88,12,88,7.333333333333333,0,0,0,0
6724,hurricane,United States,hurricane recovery forest conservation nursery via agchat,1,57,7,57,8.142857142857142,0,0,0,0
6725,hurricane,"Jamestown, NY",playlist neil young amp crazy horselike hurricane live streaming,0,64,9,64,7.111111111111111,0,0,0,0
6726,hurricane,"Nashville, TN",flood advisory continues duck river near hurricane mill afternoon tuesday th,0,76,11,76,6.909090909090909,0,0,0,0
6727,hurricane,"Nashville, TN",ohx continues flood advisory duck river near hurricane mill tn till jan pm cst,0,78,14,78,5.571428571428571,0,0,0,0
6728,hurricane,Louisiana,bogus demfunded steele dossier lone fbi source used launch trump conspiracy probe,0,81,12,81,6.75,0,0,0,0
6729,hurricane,"Colorado, USA",jill squirrel cant without teddy bear following rescue hurricane traumatized human deserve c,1,92,13,92,7.076923076923077,0,0,0,0
6730,hurricane,Chicago➡️San Diego➡️Seattle,thought trump throwing paper towel hurricane maria insipid hasnt even said word puerto r,0,88,14,88,6.285714285714286,0,0,0,0
6731,hurricane,"Hyderabad, India",wake hurricane harvey grew volunteer base rebuild houston u,1,59,9,59,6.555555555555555,0,0,0,0
6732,hurricane,Chicago➡️San Diego➡️Seattle,aftermath hurricane sandy nbc univ held benefit worked rock booker showed despite sl,0,84,13,84,6.461538461538462,0,0,0,0
6733,hurricane,"Royal Leamington Spa, England",one knew really hurricane helm came confirm,0,43,7,43,6.142857142857143,0,0,0,0
6734,hurricane,"Ormskirk, England",last hurricane model got wrong,0,30,5,30,6.0,0,0,0,0
6735,hurricane,"Exeter, England",reason excited part translation fernanda melchors hurricane season co,0,69,9,69,7.666666666666667,0,0,0,0
6736,hurricane,Contemplando las 🌟🌟 con Papá,spell like thunder middle night woke know deepest misteries secret,0,66,10,66,6.6,0,0,0,0
6737,hurricane,Abuja,pride guess,0,11,2,11,5.5,0,0,0,0
6738,hurricane,,hurricane drop anchor storm,0,27,4,27,6.75,0,0,0,0
6739,hurricane,,day ago gt ohrfusion shenanigan start gt crossfire hurricane officially gt trump inauguration,0,93,13,93,7.153846153846154,0,0,0,0
6740,hurricane,日本 埼玉,hear im trying hear silence strike like hurricane,0,49,8,49,6.125,0,0,0,0
6741,hurricane,,hurricane also spiral,0,21,3,21,7.0,0,0,0,0
6742,hurricane,Arnhem,otd usworth airfield pilot officer mirosaw orzechowski one polish pilot serving squadron st,0,91,13,91,7.0,0,0,0,0
6743,hurricane,"Folkestone, England",youve made think fontaines dc song hurricane laughter play really loud,0,70,11,70,6.363636363636363,0,0,0,0
6744,hurricane,United Kingdom,wasnt u think theyre called various,0,35,6,35,5.833333333333333,0,0,0,0
6745,hurricane,Glasgow,tory political hurricane polite conversation wont get scotland anywhere,0,71,9,71,7.888888888888889,0,0,0,0
6746,hurricane,,really rock remember rock played coach miami hurricane day lot folk asking whyh,0,79,13,79,6.076923076923077,0,0,0,0
6747,hurricane,"Florida, USA",major announcement producer rockfest concert proud announce collaboration city,0,78,9,78,8.666666666666666,0,0,0,0
6748,hurricane,Abuja,keep looking lovethat quick detour,0,34,5,34,6.8,0,0,0,0
6749,hurricane,loona + svt,ordered one wonuhurricane good luck si,0,38,6,38,6.333333333333333,0,0,0,0
6750,hurricane,,know lego set box score cube room lego island information center based hurric,0,77,13,77,5.923076923076923,0,0,0,0
6752,injured,"Westerville, OH",unfortunately going play shit game shitty team im bitter,0,56,9,56,6.222222222222222,0,0,0,0
6753,injured,,end x one injured hurt cjentertainmentjusticeforx get many activity g,0,69,10,69,6.9,0,0,0,0
6754,injured,,overall death toll injured since iraqi protest started according insane,1,71,10,71,7.1,0,0,0,0
6755,injured,Mirzapur,chhapaak would blockbuster instead visiting jnu deepika visited policeman got injured caa,0,89,12,89,7.416666666666667,0,0,0,0
6756,injured,,kerala economic laggard wr serious businessman want venture talented workforce state,0,84,11,84,7.636363636363637,0,0,0,0
6757,injured,"Cape Town, South Africa",ignorance choice guy fielded,0,28,4,28,7.0,0,0,0,0
6758,injured,All over Ireland,occupant female two male baby awoken two loud bang one injured ato deployed,1,75,13,75,5.769230769230769,0,0,0,0
6759,injured,,school bus attacked crude bomb uttar pradeshamps prayagraj student injured,1,74,10,74,7.4,0,0,0,0
6760,injured,"Ranchi, India",delhi delegation top human right body interact jamia student injured december violence htt,1,90,13,90,6.923076923076923,0,0,0,0
6761,injured,London,gareth southgate sweating injured captain cannot replace,0,56,7,56,8.0,0,0,0,0
6762,injured,,injury narrative driven manchester city fan absolutely comical said didnt ignore fact,0,85,12,85,7.083333333333333,0,0,0,0
6763,injured,"London, England",lovren shaqiri keita injured certain point replacement come,1,59,8,59,7.375,0,0,0,0
6764,injured,,breaking huge sinkhole swallow bus northwest china least dead injured missing,1,77,11,77,7.0,0,0,0,0
6765,injured,Iran occupied,warning repressive force islamic republic fired iranian protester local source say people,1,89,12,89,7.416666666666667,0,0,0,0
6766,injured,"Birmingham, England",terror pl perfect replacement kane injured,0,42,6,42,7.0,0,0,0,0
6767,injured,"Scotland, United Kingdom",yeh wouldnt mind change cup game see go especially dodgy larry lol,0,66,12,66,5.5,0,0,0,0
6768,injured,,australian opening home wildlife injured orphaned bushfires abc australianbushfires,0,83,9,83,9.222222222222221,0,0,0,0
